Observer,Date,Site,Depth_m,Count,Genus,Species,Size,Percent_bleached,Percent_VN_dead,Percent_N_dead,Orientation,Note,Habitat,Percent_mortality,SizeStandardized,Percent_healthy,Percent_impact,impact
TA,7/9/19,LTER2,17,1,Acropora,hyacinthus,9-May,0,0,100,T,NA,OR,100,5-9 cm,0,100,1
TA,7/9/19,LTER2,17,1,Acropora,hyacinthus,9-May,0,0,100,T,NA,OR,100,5-9 cm,0,100,1
TA,7/9/19,LTER2,17,1,Acropora,retusa,29-Oct,90,0,0,B,NA,OR,0,10 - 29 cm ,10,90,1
TA,7/9/19,LTER2,17,1,Acropora,globiceps,29-Oct,10,0,0,B,Pale. Recovering?,OR,0,10 - 29 cm ,90,10,0
TA,7/9/19,LTER2,17,1,Acropora,retusa,29-Oct,95,0,0,B,NA,OR,0,10 - 29 cm ,5,95,1
TA,7/9/19,LTER2,17,1,Acropora,retusa,29-Oct,90,0,0,B,NA,OR,0,10 - 29 cm ,10,90,1
TA,7/9/19,LTER2,17,1,Acropora,retusa,29-Oct,5,0,0,S,NA,OR,0,10 - 29 cm ,95,5,0
TA,7/9/19,LTER2,17,1,Acropora,globiceps,29-Oct,95,0,0,B,NA,OR,0,10 - 29 cm ,5,95,1
TA,7/9/19,LTER2,17,1,Acropora,sp.,29-Oct,0,80,20,S,NA,OR,100,10 - 29 cm ,0,100,1
TA,7/9/19,LTER2,17,1,Acropora,hyacinthus,9-May,0,0,100,T,NA,OR,100,5-9 cm,0,100,1
TA,7/9/19,LTER2,17,1,Acropora,retusa,9-May,95,0,0,T,NA,OR,0,5-9 cm,5,95,1
TA,7/9/19,LTER2,17,1,Acropora,retusa,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
TA,7/9/19,LTER2,17,1,Acropora,globiceps,29-Oct,90,0,5,B,NA,OR,5,10 - 29 cm ,5,95,1
TA,7/9/19,LTER2,17,1,Acropora,retusa,29-Oct,95,0,0,B,NA,OR,0,10 - 29 cm ,5,95,1
TA,7/9/19,LTER2,17,1,Acropora,retusa,29-Oct,95,5,0,S,NA,OR,5,10 - 29 cm ,0,100,1
TA,7/9/19,LTER2,17,1,Acropora,globiceps,29-Oct,65,0,0,T,NA,OR,0,10 - 29 cm ,35,65,0
TA,7/9/19,LTER2,17,1,Acropora,hyacinthus,29-Oct,0,0,100,T,NA,OR,100,10 - 29 cm ,0,100,1
TA,7/9/19,LTER2,17,1,Acropora,retusa,29-Oct,100,0,0,B,NA,OR,0,10 - 29 cm ,0,100,1
TA,7/9/19,LTER2,17,1,Acropora,retusa,29-Oct,0,0,100,S,NA,OR,100,10 - 29 cm ,0,100,1
TA,7/9/19,LTER2,17,1,Acropora,globiceps,9-May,0,50,0,B,NA,OR,50,5-9 cm,50,50,0
TA,7/9/19,LTER2,17,1,Acropora,retusa,29-Oct,20,80,0,B,NA,OR,80,10 - 29 cm ,0,100,1
TA,7/9/19,LTER2,17,1,Acropora,sp.,9-May,0,0,0,T,NA,OR,0,5-9 cm,100,0,0
TA,7/9/19,LTER2,17,1,Acropora,globiceps,29-Oct,95,0,0,B,NA,OR,0,10 - 29 cm ,5,95,1
TA,7/9/19,LTER2,17,1,Acropora,retusa,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,17,1,Acropora,globiceps,9-May,80,0,0,B,NA,OR,0,5-9 cm,20,80,1
TA,7/13/19,LTER3,17,1,Acropora,retusa,9-May,60,0,0,B,NA,OR,0,5-9 cm,40,60,0
TA,7/13/19,LTER3,17,1,Acropora,lutkeni,29-Oct,50,0,0,B,NA,OR,0,10 - 29 cm ,50,50,0
TA,7/13/19,LTER3,17,2,Acropora,hyacinthus,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/13/19,LTER3,17,2,Acropora,hyacinthus,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/13/19,LTER3,17,1,Acropora,lutkeni,29-Oct,80,0,0,B,NA,OR,0,10 - 29 cm ,20,80,1
TA,7/13/19,LTER3,17,1,Acropora,retusa,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/13/19,LTER3,17,1,Acropora,sp.,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
TA,7/13/19,LTER3,17,1,Acropora,lutkeni,29-Oct,20,0,0,B,NA,OR,0,10 - 29 cm ,80,20,0
TA,7/13/19,LTER3,17,1,Acropora,hyacinthus,29-Oct,100,0,0,B,NA,OR,0,10 - 29 cm ,0,100,1
TA,7/13/19,LTER3,17,1,Acropora,hyacinthus,29-Oct,85,0,0,B,NA,OR,0,10 - 29 cm ,15,85,1
TA,7/13/19,LTER3,17,1,Acropora,hyacinthus,29-Oct,10,0,0,B,NA,OR,0,10 - 29 cm ,90,10,0
TA,7/13/19,LTER3,17,1,Acropora,hyacinthus,29-Oct,45,0,0,B,NA,OR,0,10 - 29 cm ,55,45,0
TA,7/13/19,LTER3,17,1,Acropora,retusa,29-Oct,0,0,0,T,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/13/19,LTER3,17,1,Acropora,hyacinthus,29-Oct,0,0,0,S,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/13/19,LTER3,17,1,Acropora,lutkeni,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
TA,7/13/19,LTER3,17,1,Acropora,lutkeni,29-Oct,35,0,0,B,NA,OR,0,10 - 29 cm ,65,35,0
TA,7/13/19,LTER3,17,1,Acropora,retusa,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/13/19,LTER3,17,1,Acropora,lutkeni,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
TA,7/13/19,LTER3,17,1,Acropora,lutkeni,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/13/19,LTER3,17,1,Acropora,lutkeni,29-Oct,35,0,0,B,NA,OR,0,10 - 29 cm ,65,35,0
TA,7/13/19,LTER3,17,1,Acropora,lutkeni,29-Oct,40,0,0,B,NA,OR,0,10 - 29 cm ,60,40,0
TA,7/13/19,LTER3,17,1,Acropora,retusa,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
TA,7/13/19,LTER3,17,1,Acropora,hyacinthus,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
TA,7/13/19,LTER3,17,1,Acropora,globiceps,29-Oct,95,0,0,S,NA,OR,0,10 - 29 cm ,5,95,1
TA,7/13/19,LTER3,17,1,Acropora,hyacinthus,9-May,0,0,0,T,NA,OR,0,5-9 cm,100,0,0
TA,7/13/19,LTER3,17,1,Acropora,lutkeni,29-Oct,20,0,0,S,Pale,OR,0,10 - 29 cm ,80,20,0
TA,7/13/19,LTER3,17,1,Acropora,lutkeni,29-Oct,80,0,0,T,NA,OR,0,10 - 29 cm ,20,80,1
TA,7/13/19,LTER3,17,1,Acropora,retusa,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/13/19,LTER3,17,1,Acropora,hyacinthus,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
TA,7/13/19,LTER3,17,1,Acropora,hyacinthus,29-Oct,0,65,0,B,NA,OR,65,10 - 29 cm ,35,65,0
TA,7/13/19,LTER3,17,1,Acropora,lutkeni,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/13/19,LTER3,17,1,Acropora,retusa,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/13/19,LTER3,17,1,Acropora,retusa,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/13/19,LTER3,17,1,Acropora,retusa,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/13/19,LTER3,17,1,Acropora,hyacinthus,9-May,0,0,100,B,NA,OR,100,5-9 cm,0,100,1
TA,7/13/19,LTER3,17,2,Acropora,retusa,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
TA,7/13/19,LTER3,17,2,Acropora,retusa,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
TA,7/13/19,LTER3,17,1,Acropora,retusa,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
TA,7/13/19,LTER3,17,1,Acropora,retusa,29-Oct,90,0,0,B,NA,OR,0,10 - 29 cm ,10,90,1
TA,7/13/19,LTER3,17,1,Acropora,retusa,29-Oct,100,0,0,B,NA,OR,0,10 - 29 cm ,0,100,1
TA,7/13/19,LTER3,17,1,Acropora,hyacinthus,29-Oct,0,100,0,B,NA,OR,100,10 - 29 cm ,0,100,1
TA,7/13/19,LTER3,17,1,Acropora,lutkeni,29-Oct,70,0,0,B,NA,OR,0,10 - 29 cm ,30,70,0
TA,7/13/19,LTER3,17,1,Acropora,hyacinthus,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
TA,7/13/19,LTER3,17,2,Acropora,lutkeni,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/13/19,LTER3,17,2,Acropora,lutkeni,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/13/19,LTER3,17,1,Acropora,striata,29-Oct,30,0,0,B,NA,OR,0,10 - 29 cm ,70,30,0
TA,7/13/19,LTER3,17,1,Acropora,lutkeni,29-Oct,80,0,0,B,NA,OR,0,10 - 29 cm ,20,80,1
TA,7/13/19,LTER3,17,1,Acropora,lutkeni,29-Oct,40,0,0,B,Pale,OR,0,10 - 29 cm ,60,40,0
TA,7/13/19,LTER3,17,1,Acropora,lutkeni,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/13/19,LTER3,17,1,Acropora,retusa,29-Oct,20,0,0,B,NA,OR,0,10 - 29 cm ,80,20,0
TA,7/13/19,LTER3,17,1,Acropora,hyacinthus,29-Oct,80,0,0,B,NA,OR,0,10 - 29 cm ,20,80,1
TA,7/13/19,LTER3,17,1,Acropora,hyacinthus,29-Oct,100,0,0,B,NA,OR,0,10 - 29 cm ,0,100,1
TA,7/13/19,LTER3,17,1,Acropora,hyacinthus,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
TA,7/13/19,LTER3,17,1,Acropora,lutkeni,30+,35,0,0,B,NA,OR,0,30+ cm,65,35,0
TA,7/13/19,LTER3,17,1,Acropora,lutkeni,9-May,0,0,100,B,NA,OR,100,5-9 cm,0,100,1
TA,7/13/19,LTER3,10,1,Acropora,lutkeni,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
TA,7/13/19,LTER3,10,1,Acropora,sp.,29-Oct,80,20,0,B,NA,OR,20,10 - 29 cm ,0,100,1
TA,7/13/19,LTER3,10,1,Acropora,retusa,29-Oct,10,5,0,B,NA,OR,5,10 - 29 cm ,85,15,0
TA,7/13/19,LTER3,10,2,Acropora,lutkeni,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
TA,7/13/19,LTER3,10,2,Acropora,lutkeni,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
TA,7/13/19,LTER3,10,1,Acropora,lutkeni,29-Oct,80,0,0,B,NA,OR,0,10 - 29 cm ,20,80,1
TA,7/13/19,LTER3,10,1,Acropora,globiceps,29-Oct,0,100,0,B,NA,OR,100,10 - 29 cm ,0,100,1
TA,7/13/19,LTER3,10,1,Acropora,hyacinthus,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
TA,7/13/19,LTER3,10,1,Acropora,lutkeni,29-Oct,0,100,0,B,NA,OR,100,10 - 29 cm ,0,100,1
TA,7/13/19,LTER3,10,1,Acropora,hyacinthus,9-May,0,0,100,B,NA,OR,100,5-9 cm,0,100,1
TA,7/13/19,LTER3,10,1,Acropora,lutkeni,29-Oct,30,70,0,B,NA,OR,70,10 - 29 cm ,0,100,1
TA,7/13/19,LTER3,10,1,Acropora,retusa,9-May,0,0,100,B,NA,OR,100,5-9 cm,0,100,1
TA,7/13/19,LTER3,10,1,Acropora,retusa,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
TA,7/13/19,LTER3,10,1,Acropora,lutkeni,9-May,70,0,0,B,NA,OR,0,5-9 cm,30,70,0
TA,7/13/19,LTER3,10,2,Acropora,hyacinthus,9-May,0,0,100,B,NA,OR,100,5-9 cm,0,100,1
TA,7/13/19,LTER3,10,2,Acropora,hyacinthus,9-May,0,0,100,B,NA,OR,100,5-9 cm,0,100,1
TA,7/13/19,LTER3,10,2,Acropora,hyacinthus,29-Oct,100,0,0,B,NA,OR,0,10 - 29 cm ,0,100,1
TA,7/13/19,LTER3,10,2,Acropora,hyacinthus,29-Oct,100,0,0,B,NA,OR,0,10 - 29 cm ,0,100,1
TA,7/13/19,LTER3,10,1,Acropora,hyacinthus,9-May,0,0,100,B,NA,OR,100,5-9 cm,0,100,1
TA,7/13/19,LTER3,10,1,Acropora,lutkeni,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/13/19,LTER3,10,1,Acropora,lutkeni,9-May,80,0,0,B,NA,OR,0,5-9 cm,20,80,1
TA,7/13/19,LTER3,10,1,Acropora,lutkeni,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/13/19,LTER3,10,1,Acropora,hyacinthus,29-Oct,70,0,0,B,NA,OR,0,10 - 29 cm ,30,70,0
TA,7/13/19,LTER3,10,1,Acropora,globiceps,29-Oct,0,90,10,B,NA,OR,100,10 - 29 cm ,0,100,1
TA,7/13/19,LTER3,10,1,Acropora,lutkeni,29-Oct,80,0,0,B,NA,OR,0,10 - 29 cm ,20,80,1
TA,7/13/19,LTER3,10,2,Acropora,retusa,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
TA,7/13/19,LTER3,10,2,Acropora,retusa,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
TA,7/13/19,LTER3,10,1,Acropora,hyacinthus,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/13/19,LTER3,10,1,Acropora,hyacinthus,9-May,0,0,100,B,NA,OR,100,5-9 cm,0,100,1
TA,7/13/19,LTER3,10,1,Acropora,globiceps,29-Oct,0,100,0,B,NA,OR,100,10 - 29 cm ,0,100,1
TA,7/13/19,LTER3,10,1,Acropora,hyacinthus,29-Oct,95,0,0,B,NA,OR,0,10 - 29 cm ,5,95,1
TA,7/13/19,LTER3,10,1,Acropora,hyacinthus,9-May,5,0,0,B,NA,OR,0,5-9 cm,95,5,0
TA,7/13/19,LTER3,10,1,Acropora,retusa,29-Oct,95,0,0,B,NA,OR,0,10 - 29 cm ,5,95,1
TA,7/13/19,LTER3,10,2,Acropora,hyacinthus,29-Oct,0,100,0,B,NA,OR,100,10 - 29 cm ,0,100,1
TA,7/13/19,LTER3,10,2,Acropora,hyacinthus,29-Oct,0,100,0,B,NA,OR,100,10 - 29 cm ,0,100,1
TA,7/13/19,LTER3,10,1,Acropora,hyacinthus,29-Oct,70,30,0,B,NA,OR,30,10 - 29 cm ,0,100,1
TA,7/13/19,LTER3,10,1,Acropora,hyacinthus,29-Oct,100,0,0,B,NA,OR,0,10 - 29 cm ,0,100,1
TA,7/13/19,LTER3,10,1,Acropora,retusa,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
TA,7/13/19,LTER3,10,1,Acropora,lutkeni,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/13/19,LTER3,10,1,Acropora,retusa,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/13/19,LTER3,10,1,Acropora,lutkeni,9-May,30,0,0,B,NA,OR,0,5-9 cm,70,30,0
TA,7/13/19,LTER3,10,1,Acropora,sp.,9-May,40,10,0,B,NA,OR,10,5-9 cm,50,50,0
TA,7/13/19,LTER3,10,1,Acropora,lutkeni,29-Oct,5,0,25,B,NA,OR,25,10 - 29 cm ,70,30,0
TA,7/13/19,LTER3,10,2,Acropora,hyacinthus,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
TA,7/13/19,LTER3,10,2,Acropora,hyacinthus,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
TA,7/13/19,LTER3,10,1,Acropora,globiceps,29-Oct,0,100,0,B,NA,OR,100,10 - 29 cm ,0,100,1
TA,7/13/19,LTER3,10,1,Acropora,lutkeni,9-May,0,0,35,B,NA,OR,35,5-9 cm,65,35,0
TA,7/13/19,LTER3,10,1,Acropora,retusa,29-Oct,0,100,0,B,NA,OR,100,10 - 29 cm ,0,100,1
TA,7/13/19,LTER3,10,1,Acropora,globiceps,9-May,0,0,100,B,NA,OR,100,5-9 cm,0,100,1
TA,7/13/19,LTER3,10,1,Acropora,hyacinthus,9-May,0,0,100,B,NA,OR,100,5-9 cm,0,100,1
TA,7/13/19,LTER3,10,1,Acropora,hyacinthus,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
TA,7/13/19,LTER3,10,1,Acropora,lutkeni,29-Oct,95,0,0,B,NA,OR,0,10 - 29 cm ,5,95,1
TA,7/13/19,LTER3,10,1,Acropora,hyacinthus,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
TA,7/13/19,LTER3,10,1,Acropora,lutkeni,9-May,25,0,0,B,NA,OR,0,5-9 cm,75,25,0
TA,7/13/19,LTER3,10,1,Acropora,lutkeni,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
TA,7/13/19,LTER3,10,1,Acropora,lutkeni,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/13/19,LTER3,10,1,Acropora,lutkeni,29-Oct,70,20,0,B,NA,OR,20,10 - 29 cm ,10,90,1
TA,7/13/19,LTER3,10,1,Acropora,hyacinthus,29-Oct,95,5,0,B,NA,OR,5,10 - 29 cm ,0,100,1
TA,7/13/19,LTER3,10,1,Acropora,hyacinthus,9-May,95,0,0,B,NA,OR,0,5-9 cm,5,95,1
TA,7/13/19,LTER3,10,1,Acropora,lutkeni,29-Oct,95,0,0,B,NA,OR,0,10 - 29 cm ,5,95,1
TA,7/13/19,LTER3,10,1,Acropora,hyacinthus,30+,100,0,0,B,NA,OR,0,30+ cm,0,100,1
TA,7/13/19,LTER3,10,1,Acropora,hyacinthus,29-Oct,100,0,0,B,NA,OR,0,10 - 29 cm ,0,100,1
TA,7/13/19,LTER3,10,1,Acropora,hyacinthus,29-Oct,100,0,0,B,NA,OR,0,10 - 29 cm ,0,100,1
TA,7/13/19,LTER3,10,1,Acropora,hyacinthus,29-Oct,85,0,0,B,NA,OR,0,10 - 29 cm ,15,85,1
TA,7/13/19,LTER3,10,1,Acropora,lutkeni,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
TA,7/13/19,LTER3,10,1,Acropora,lutkeni,29-Oct,80,0,0,B,NA,OR,0,10 - 29 cm ,20,80,1
TA,7/13/19,LTER4,17,1,Acropora,lutkeni,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
TA,7/13/19,LTER4,17,1,Acropora,hyacinthus,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
TA,7/13/19,LTER4,17,1,Acropora,retusa,30+,20,0,0,B,NA,OR,0,30+ cm,80,20,0
TA,7/13/19,LTER4,17,1,Acropora,retusa,29-Oct,10,0,0,B,NA,OR,0,10 - 29 cm ,90,10,0
TA,7/13/19,LTER4,17,1,Acropora,hyacinthus,29-Oct,65,0,0,B,NA,OR,0,10 - 29 cm ,35,65,0
TA,7/13/19,LTER4,17,1,Acropora,lutkeni,29-Oct,75,0,0,B,NA,OR,0,10 - 29 cm ,25,75,1
TA,7/13/19,LTER4,17,1,Acropora,hyacinthus,29-Oct,0,100,0,B,NA,OR,100,10 - 29 cm ,0,100,1
TA,7/13/19,LTER4,17,1,Acropora,globiceps,29-Oct,5,30,0,B,NA,OR,30,10 - 29 cm ,65,35,0
TA,7/13/19,LTER4,17,1,Acropora,retusa,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
TA,7/13/19,LTER4,17,2,Acropora,retusa,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/13/19,LTER4,17,2,Acropora,retusa,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/13/19,LTER4,17,1,Acropora,retusa,29-Oct,70,0,0,B,NA,OR,0,10 - 29 cm ,30,70,0
TA,7/13/19,LTER4,17,1,Acropora,globiceps,29-Oct,35,0,0,B,NA,OR,0,10 - 29 cm ,65,35,0
TA,7/13/19,LTER4,17,1,Acropora,hyacinthus,29-Oct,70,0,0,B,NA,OR,0,10 - 29 cm ,30,70,0
TA,7/13/19,LTER4,17,1,Acropora,retusa,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
TA,7/13/19,LTER4,17,1,Acropora,retusa,30+,40,0,0,B,NA,OR,0,30+ cm,60,40,0
TA,7/13/19,LTER4,17,3,Acropora,lutkeni,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/13/19,LTER4,17,3,Acropora,lutkeni,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/13/19,LTER4,17,3,Acropora,lutkeni,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/13/19,LTER4,17,1,Acropora,hyacinthus,29-Oct,60,20,0,B,NA,OR,20,10 - 29 cm ,20,80,1
TA,7/13/19,LTER4,17,1,Acropora,lutkeni,29-Oct,80,0,0,B,NA,OR,0,10 - 29 cm ,20,80,1
TA,7/13/19,LTER4,17,1,Acropora,lutkeni,29-Oct,95,0,0,B,NA,OR,0,10 - 29 cm ,5,95,1
TA,7/13/19,LTER4,17,1,Acropora,lutkeni,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
TA,7/13/19,LTER4,17,1,Acropora,hyacinthus,29-Oct,75,0,0,B,NA,OR,0,10 - 29 cm ,25,75,1
TA,7/13/19,LTER4,17,1,Acropora,lutkeni,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/13/19,LTER4,17,1,Acropora,globiceps,29-Oct,10,90,0,B,NA,OR,90,10 - 29 cm ,0,100,1
TA,7/13/19,LTER4,17,2,Acropora,hyacinthus,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
TA,7/13/19,LTER4,17,2,Acropora,hyacinthus,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
TA,7/13/19,LTER4,17,1,Acropora,globiceps,9-May,0,100,0,B,NA,OR,100,5-9 cm,0,100,1
TA,7/13/19,LTER4,17,1,Acropora,lutkeni,29-Oct,0,50,50,B,NA,OR,100,10 - 29 cm ,0,100,1
TA,7/13/19,LTER4,17,1,Acropora,lutkeni,29-Oct,5,0,0,B,NA,OR,0,10 - 29 cm ,95,5,0
TA,7/13/19,LTER4,17,1,Acropora,lutkeni,29-Oct,90,0,0,B,NA,OR,0,10 - 29 cm ,10,90,1
TA,7/13/19,LTER4,17,1,Acropora,retusa,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/13/19,LTER4,17,1,Acropora,lutkeni,29-Oct,20,40,0,B,NA,OR,40,10 - 29 cm ,40,60,0
TA,7/13/19,LTER4,17,1,Acropora,retusa,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
TA,7/13/19,LTER4,17,1,Acropora,hyacinthus,29-Oct,90,10,0,B,NA,OR,10,10 - 29 cm ,0,100,1
TA,7/13/19,LTER4,17,1,Acropora,retusa,29-Oct,70,0,0,B,NA,OR,0,10 - 29 cm ,30,70,0
TA,7/13/19,LTER4,17,2,Acropora,retusa,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
TA,7/13/19,LTER4,17,2,Acropora,retusa,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
TA,7/13/19,LTER4,17,1,Acropora,lutkeni,29-Oct,70,0,0,B,NA,OR,0,10 - 29 cm ,30,70,0
TA,7/13/19,LTER4,17,1,Acropora,lutkeni,29-Oct,80,0,0,B,NA,OR,0,10 - 29 cm ,20,80,1
TA,7/13/19,LTER4,17,1,Acropora,sp.,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
TA,7/13/19,LTER4,17,1,Acropora,striata,30+,5,35,60,B,NA,OR,95,30+ cm,0,100,1
TA,7/13/19,LTER4,17,1,Acropora,striata,30+,60,20,20,B,NA,OR,40,30+ cm,0,100,1
TA,7/13/19,LTER4,17,1,Acropora,retusa,29-Oct,0,20,80,B,NA,OR,100,10 - 29 cm ,0,100,1
TA,7/13/19,LTER4,17,1,Acropora,lutkeni,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
TA,7/13/19,LTER4,17,1,Acropora,lutkeni,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/13/19,LTER4,17,1,Acropora,lutkeni,29-Oct,85,0,0,B,NA,OR,0,10 - 29 cm ,15,85,1
TA,7/13/19,LTER4,17,1,Acropora,lutkeni,29-Oct,35,0,0,B,NA,OR,0,10 - 29 cm ,65,35,0
TA,7/13/19,LTER4,17,2,Acropora,lutkeni,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
TA,7/13/19,LTER4,17,2,Acropora,lutkeni,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
TA,7/13/19,LTER4,17,1,Acropora,hyacinthus,9-May,0,0,100,B,NA,OR,100,5-9 cm,0,100,1
TA,7/13/19,LTER4,17,1,Acropora,retusa,29-Oct,30,0,0,B,NA,OR,0,10 - 29 cm ,70,30,0
TA,7/13/19,LTER4,17,1,Acropora,lutkeni,29-Oct,80,0,0,B,NA,OR,0,10 - 29 cm ,20,80,1
TA,7/13/19,LTER4,17,1,Acropora,retusa,29-Oct,30,0,0,B,NA,OR,0,10 - 29 cm ,70,30,0
TA,7/13/19,LTER4,17,1,Acropora,hyacinthus,9-May,0,0,100,B,NA,OR,100,5-9 cm,0,100,1
TA,7/13/19,LTER4,17,1,Acropora,globiceps,29-Oct,0,100,0,B,NA,OR,100,10 - 29 cm ,0,100,1
TA,7/13/19,LTER4,17,1,Acropora,hyacinthus,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
TA,7/13/19,LTER4,17,1,Acropora,globiceps,9-May,70,10,0,B,NA,OR,10,5-9 cm,20,80,1
TA,7/13/19,LTER4,17,1,Acropora,retusa,29-Oct,80,0,0,B,NA,OR,0,10 - 29 cm ,20,80,1
TA,7/13/19,LTER4,17,1,Acropora,hyacinthus,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/13/19,LTER4,17,1,Acropora,retusa,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/13/19,LTER4,10,1,Acropora,lutkeni,30+,80,0,0,B,NA,OR,0,30+ cm,20,80,1
TA,7/13/19,LTER4,10,1,Acropora,hyacinthus,30+,0,0,100,B,NA,OR,100,30+ cm,0,100,1
TA,7/13/19,LTER4,10,1,Acropora,retusa,29-Oct,90,0,0,B,NA,OR,0,10 - 29 cm ,10,90,1
TA,7/13/19,LTER4,10,1,Acropora,hyacinthus,29-Oct,100,0,0,B,NA,OR,0,10 - 29 cm ,0,100,1
TA,7/13/19,LTER4,10,1,Acropora,hyacinthus,29-Oct,0,100,0,B,NA,OR,100,10 - 29 cm ,0,100,1
TA,7/13/19,LTER4,10,1,Acropora,hyacinthus,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
